

1港澳新闻,#genre#
厦门卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/1.m3u8
厦门卫视,http://39.134.168.91/PLTV/1/224/3221225640/index.m3u8
四川卫视,http://39.134.168.91/PLTV/1/224/3221225592/index.m3u8
云南卫视,http://39.134.168.91/PLTV/1/224/3221225632/index.m3u8
海南卫视,http://39.134.168.91/PLTV/1/224/3221225620/index.m3u8
宁夏卫视,http://39.134.168.91/PLTV/1/224/3221225638/index.m3u8
青海卫视,http://39.134.168.91/PLTV/1/224/3221225622/index.m3u8
内蒙卫视,http://39.134.168.91/PLTV/1/224/3221225626/index.m3u8
西藏卫视,http://39.134.168.91/PLTV/1/224/3221225648/index.m3u8
新疆卫视,http://223.110.247.161:6610/gitv/live1/G_XINJIANG/G_XINJIANG
新疆卫视,http://101.71.255.229:6610/zjhs/2/10050/index.m3u8?virtualDomain=zjhs.live_hls.zte.com

3山东移动,#genre#
CCTV1 5M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225859/index.m3u8
CCTV1 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225942/index.m3u8
CCTV2 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225751/index.m3u8
CCTV4 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225757/index.m3u8
CCTV5+ 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225781/index.m3u8
CCTV7 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225753/index.m3u8
CCTV9 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225759/index.m3u8
CCTV10 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV12 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225763/index.m3u8
CCTV14 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225765/index.m3u8
CCTV17 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226093/index.m3u8

3a卫视頻道,#genre#
中国教育1 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226252/index.m3u8
中国交通 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226295/index.m3u8
山东体育 5M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226075/index.m3u8
山东公共 5M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226077/index.m3u8
山东农科 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226018/index.m3u8
山东少儿 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226195/index.m3u8
山东影视 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225802/index.m3u8
山东生活 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225841/index.m3u8
山东综艺 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225855/index.m3u8
山东齐鲁 5M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226045/index.m3u8
山东教育卫视 5M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226049/index.m3u8
山东卫视 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226144/index.m3u8
东南卫视 6M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225649/index.m3u8
东方卫视 6M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225589/index.m3u8
北京卫视 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226146/index.m3u8
天津卫视 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225791/index.m3u8
安徽卫视 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225775/index.m3u8
广东卫视 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226213/index.m3u8
江苏卫视 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221226211/index.m3u8
河北卫视 8M1080,http://39.134.144.6:8089/PLTV/88888888/224/3221225779/index.m3u8
